clean_text,label,id
maju terus bang erick
buat haters terus aja ngehate yang lainnya ambil positifny bukan negatifnya",abusive,3798
bang erickolim tetap di jalan setan aje bang jangan pedulikan orang orang idiot,abusive,3799
dickyahm mampus lu wkwk,abusive,3800
anjir gw dapet iklan bgst,abusive,3801
woy bangsat nyokap lo ndidam apa ya kok anak nya kayak tai,abusive,3802
hetersos kampangos kontolos,pelecehan seksual,3803
najis,abusive,3804
hmmmmmmmmmm bau memek v,pelecehan seksual,3805
ngakak anjing ini chanel ke agamaan yg family friendly didunia knapa gk di subscribe wkwkwkwkwkwkwk,abusive,3806
rick ngewe lah ama kimi bikin gp nya,pelecehan seksual,3807
beruk lu janji lo botak mana ayo unsubcribe semuanya krna dia tolol pembohong dan sok lucu dngan gaya toxicnya dasarr youtuber tolol,abusive,3808
semoga subs nya naik terus bangjangan dengerin haters dia tolol pembohong dan sok lucu dngan gaya toxicnya dasarr youtuber tolol,abusive,3809
"lu ganteng bang tapi boong v


we want filthy rick rs dia tolol pembohong dan sok lucu dngan gaya toxicnya dasarr youtuber tolol",abusive,3810
rick bikin eksperimen lg dong dari pada bahas haters kayak gtu gw request eksperimen coli pake tisu galon,pelecehan seksual,3811
ngakak sexy banget,pelecehan seksual,3812
walaupun lu jadi kontol bang gw selalu dukung lu v,pelecehan seksual,3813
w stay soapers ngenttotttt dari jamanya lo bikin vidio sama si aldo kontol,pelecehan seksual,3814
bangsat videonya wkwk,abusive,3815
sumpah para hetters goblok semua ngomong aja gx nyambung,abusive,3816
erick sama reza bagus erick tolol dasar hater kntl beda nya erick sma arap erick kalo serius itu bijak sedangkan arap kntl,abusive,3817
dan jangan lupa coli pake counter pain,pelecehan seksual,3818
gak suka ya gak usah di tonton klo mnurut kalian cahnel gak mndidik ya gak usah mampir anjeng ngentod haters sok bijak sok perpendikikan yg sampah tu kalian haters ngent d otak lu pake fuc,abusive,3819
erico kontol,pelecehan seksual,3820
"erick beli subs ehh anak kontol beli 
lu netizen berfikir lagi ya kontol lu dulu minum susu asi atau susu kodok ha ngentod rpendikikan yg sampah tu kalian haters ngent d otak lu pake fuc",pelecehan seksual,3821
bacot kontol sange sama d njing yukimak lo terlacuri tod kontol kecil belagu sange ngentot ajha sama ampas tompel busuk sama jomblo tahun wirman biar anak lo mirip eka gendut njing,pelecehan seksual,3822
"haters otaknya cuman sampah
gak pernah ngaca dan mikir",abusive,3823
haters komen tpi nontonin goblok,abusive,3824
sabar bang hidup di indo itu diatur netizen kan bangsat yg hidup sendiri mlh ngatur orang kayak dirinya udh sempurna aja v,abusive,3825
haters bodoh kalo ngk suka kenapa di tontong anjingg,abusive,3826
lo ganteng sumpah uka kenapa di tontong anjingg,abusive,3827
"bodo amat lah bang konten lo kan cuma untuk menghibur jadi kalo ada yang mau niru tiru lah yang baik kalo mau niru yang salah ya serah kalian itu udah besar anjing 
jadi tau lah yg mana baik buruknya 
so whatever they a say i like this chanel 

salam soapers",abusive,3828
katanya haters kok tetep komen dan nontonin video nya mikir lah anjing haters kontol,pelecehan seksual,3829
"ok njing lo ini gua liat liat kaya habeb rijik
dan fans lu itu soaper dibaca kontol mirip bat kek fpi 

lo boleh ngehina orang dan sementara loe itu gaboleh dihina kontolll anjing cina ngentott anjing

pasti pada bilang 
wibu argumenya g dianggap
hhh denial double standard loe kontol soaper anjing penyepong kontol erikolim",pelecehan seksual,3830
"anjing babi hewan
kontol pepek kelamin
ngentod nyepong kata kerja



read more",pelecehan seksual,3831
dasar bangsat,abusive,3832
erick kontol lim ngomong yg gak bisa w ucapin w sub aj biar neraka selalu sama lo lo keren anjing,pelecehan seksual,3833
"wkwkwk gila haters nya
subscribe bisa dibeli gw mau tu beli nya v",abusive,3834
lu emang kaya kontol tau ga tapi gw subscribe sama like aneh tapi nyata btw ditunggu video nya di xvideos ato xnxx if you know what i mean,pelecehan seksual,3835
kontol v,pelecehan seksual,3836
"kalo gak suka chanel bang ericolim jangan di tonton tai
slow aja bang btw ditunggu video nya di xvideos ato xnxx if you know what i mean",pelecehan seksual,3837
yang gasuka ama erickontol gausa banyak bacot dikomment lu cuma perlu unsub trus laporkan makin banyak yg gtu miskin dia lama,pelecehan seksual,3838
kenapa memek bisa ngilu wkwkwkwwkk bacot dikomment lu cuma perlu unsub trus laporkan makin banyak yg gtu miskin dia lama,pelecehan seksual,3839
tolol lo rick,abusive,3840
wkkwkwkw kontol apa yak,pelecehan seksual,3841
haters klo komen maki maki klo ketemu ngajakin foto kan aneh anjing,abusive,3842
sumpah gua ngakak nonton video lo ajakin foto kan aneh anjing,abusive,3843
halo wahai netijen yg baperan kontol,pelecehan seksual,3844
anjirrr ngakak cukkkkkk kampret ahahahaaaa,abusive,3845
lu capek ngeheat si eric tetep aja miskin lha eric yang lu hate malah jadi kaya njing g plis,pelecehan seksual,3846
wkwkwk ngakak hatersnya bego kalo gak suka ya gak usah di tonton bego santai bang masih ada fans semangat trs buat video friendly family channel pendidikan no se duniaaaaaaaaaaaaaaaaaaaaaaaa,abusive,3847
dia tu ganteng tapi goblok,abusive,3848
santai soapking soapers lu unlimited qimak wkwkwkw,abusive,3849
"klo ga suka ya ga ush nntn kan simple 
tolol nih hatersnya erick",abusive,3850
bisa gak pas bilang kontol gak usah di sensor,pelecehan seksual,3851
haters bodoh dukung erico lim biar insaf dasar haters kontol,pelecehan seksual,3852
kalo lo heaters ya gk usah di tonton gk usah urusin si erik goblok,abusive,3853
kok subscribe nya tetep juta wkwk gkad yg subslagi,pelecehan seksual,3854
wibuu kontol,pelecehan seksual,3855
ngentot iklan menit kaga ke skip pun,pelecehan seksual,3856
jangan peduli in aja tuh heater ngentod asu emang bocah kontol,pelecehan seksual,3857
bangsat kau iklan bnyk kali bang g,abusive,3858
"bang kontollu kayak muka lu tadi gue liat sama temen gue yg namanya jonhy rumahmya di utara rumah sakit umur nya tahun dia udh punya pacar
kalau kalian setuju dengan jess no limit subscribe channel gue",pelecehan seksual,3859
wadoo pas bilang memek emak gw lewat asw disangka nonton skidipapapppppp sawadikap,pelecehan seksual,3860
haters yg paling ngakak menurut gw yg pertama mem k ngilu rasanya kaya gimana anjir baru tau gw bgst btw buat erickolim bangsat kau v,abusive,3861
anjjing i like you kontolim wkwkwk,pelecehan seksual,3862
kok d ruangan kerja lu bau memek,pelecehan seksual,3863
dasar haters kontol berisik kalian smua,pelecehan seksual,3864
"kontol iklan nya banyak banget v
tapi gk ad yg gw skip
 v",pelecehan seksual,3865
jijik bilangin org kontol tpi video nya di tonton lu smua sadar gak sih lu smua iri tau iri berarti tak mampu wkwkwkwk heters keg kontoll benci tpi di kepoin gan jess no limit subscribe channel gue,pelecehan seksual,3866
cintai hatersmu dapat adsense tiap hari tonton lu smua sadar gak sih lu smua iri tau iri berarti tak mampu wkwkwkwk heters keg kontoll benci tpi di kepoin gan jess no limit subscribe channel gue,pelecehan seksual,3867
kenapa gua ngakak anjir menghibur banget sumpah kenapa sih haters hater lu rick au iri berarti tak mampu wkwkwkwk heters keg kontoll benci tpi di kepoin gan jess no limit subscribe channel gue,pelecehan seksual,3868
bang cobak main game vainglory pengen liat  kenapa sih haters hater lu rick au iri berarti tak mampu wkwkwkwk heters keg kontoll benci tpi di kepoin gan jess no limit subscribe channel gue,pelecehan seksual,3869
kalo misalnya doi beli subs harusnya dari lama dh di ban kontol,pelecehan seksual,3870
wkwk kta nya bermutu bngt anjng a dari lama dh di ban kontol,pelecehan seksual,3871
hater ericko kok thumbnail pake foto erick u gila yakk v,abusive,3872
haters watch juga anjing,abusive,3873
hater mahh cuma sirik doang cuekin aja mereka ngomong kaya pecundang terus buat channel yang bermanfaat seperti biasa xd,pelecehan seksual,3874
"hapus chanel lho ericko lim
chanel lho gak guna kontol 
anjink",pelecehan seksual,3875
"ericko jancuk
mukanya kaya kontol kambing",pelecehan seksual,3876
mukalo kaya kontol bang,pelecehan seksual,3877
"ga berfaedah jgn upload lagi 

liat anjing konten how to basic banyak org suka kontol",pelecehan seksual,3878
bangsat endingnya dilama lamain,abusive,3879
"wkwwk tai lu menghibar menghibur gosah bullshit la memeq yt duit
tidak ada dalam sejarah para sahabat nabi makan jembooot kesalahan kamu eriko lim adalah jembooot di makan tidak ada hablumnya",abusive,3880
hater eric so bijak anjing kontol kalo gak suka gak ush di tonton memek,pelecehan seksual,3881
woi erik kontol gua lebih dari lu gua ngga toxik kaya lu,pelecehan seksual,3882
ngetik kontol joined to be haters,pelecehan seksual,3883
santai aja bro banyak orang selalu liat dari sudut pandangnya ngga mau liat dari dua sudut selalu beranggapan paling bener padahal ngga ngerti stay family friendly bro yasar kesini,abusive,3884
bacot ngentod tumbenan baca coment hater yg berfaedah kwkwkwk,abusive,3885
"gue akui konten chanel ini emang kaga berfaedah gue akui konten chanel ini gk mendidik gue juga muslim tapi gue punya otak punya pikiran punya akal punya nurani gue bukan org bodoh jadi chanel ini gue jadikan hiburan saja bukan harus ditiru yg ngehate blg erick bego tapi dia sendiri bego seharusnya loe semua pikir klo gk baik ya udah gk usah ditiru kapan indonesia bakalan maju kalo rakyatnya saja masih bego dalan berkomentar serah gue klo gue mau jadi subscribex erick

 kaga usah urusin hidup orang lain kalo hidup loe sendiri kaga diurus",abusive,3886
ricko kontol,pelecehan seksual,3887
jadi netijen itu smart dong klo erik kek gitu mana ada coba yg ngikutin pasti kaga kan erik kek gitu buat hiburan men lu smart aja tergantung yg nonton massa org liat eric melet melet trus yg nonton juga ikutan melet melet kaga kan klo smart netijen liat kan mo ericolim melet mo ngapain kan cuma ketawa karena mreka tau klo erik itu buat kontent untung hiburan bukan untuk mendidik klo mau di didik sekolah sono pas pulang sekolah less gausah pegang hp gausah liat yt itu namanya mendidik,pelecehan seksual,3888
haters kontol anjing,pelecehan seksual,3889
"orang ngehina erick erick auto ketawa ketawa aja 
ga mempan cacian ama makian ama erickek gitu buat hiburan men lu smart aja tergantung yg nonton massa org liat eric melet melet trus yg nonton juga ikutan melet melet kaga kan klo smart netijen liat kan mo ericolim melet mo ngapain kan cuma ketawa karena mreka tau klo erik itu buat kontent untung hiburan bukan untuk mendidik klo mau di didik sekolah sono pas pulang sekolah less gausah pegang hp gausah liat yt itu namanya mendidik",pelecehan seksual,3890
ngakak gua bangsat wkwkw,abusive,3891
"haters itu bocah yang cuman bisa bilang anjing ngentot tolol kontol tanpa tau arti dari perkataan dia 
hater itu cuman orang yg baru lahir ke dunia trus lia orang yg dia ga suka habis itu di hate dan hatenya pun ga tau apa tentang orng tersebut contohnya dia kira erik di channelnya ngetoxic trus ni haters kira erik kek gitu di dunia nyata gini loh erik itu ga sama seperti yg kalian liat di youtube dia gitu cuman buat hiburan misalnya lo anggap dia kek gitu juga di dunua nyata berarti lu tolol makanya kalo mau ngehate orang jangan liat dari sampulnya liat juga orangnya asli kek gimana haters",pelecehan seksual,3892
"jangan dipeduliin bg 
tetap semangat upload video tiap hari anggap aja semua haters itu anak hasil sperma farakcuman orang yg baru lahir ke dunia trus lia orang yg dia ga suka habis itu di hate dan hatenya pun ga tau apa tentang orng tersebut contohnya dia kira erik di channelnya ngetoxic trus ni haters kira erik kek gitu di dunia nyata gini loh erik itu ga sama seperti yg kalian liat di youtube dia gitu cuman buat hiburan misalnya lo anggap dia kek gitu juga di dunua nyata berarti lu tolol makanya kalo mau ngehate orang jangan liat dari sampulnya liat juga orangnya asli kek gimana haters",abusive,3893
santuy rik iklan gk gw skip kawowakoaw kontol,pelecehan seksual,3894
tadi gw mo makan roti isi jembut tapi kok gw cium kok bau mekem ya padahal kan gue punyanya kolton,pelecehan seksual,3895
"mantap bully teroosss harus nya kalian yg ngebuly sadar jadi youtuber itu susah apalagi erikcolim udah kata kata nya toxic sekarang liat penderitaan dia kalo di di umum mungkin banyak yg ngomonginicko the real king
 ericko the real king
 ericko the real king
 ericko the real king
 ericko the real king
 ericko the real king
 ericko the real king
 ericko the real king
ericko the real king
ericko the real king
 ericko the real king
 ericko the real king
 ericko the real king
 ericko the real king
 ericko the real king
 ericko the real king
 ericko the real king
ericko the real king
ericko the real king
 ericko the real king
 ericko the real king
 ericko the real king
 ericko the real king
 ericko the real king
 ericko the real king
 ericko the real king
ericko the real king
ericko the real king
 ericko the real king
 ericko the real king
 ericko the real king
 ericko the real king
 ericko the real king
 ericko the real king
 ericko the real king
ericko the real king
ericko the real king
 ericko the real king
 ericko the real king
 ericko the real king
 ericko the real king
 ericko the real king
 ericko the real king
 ericko the real king
ericko the real king
ericko the real king
 ericko the real king
 ericko the real king
 ericko the real king
 ericko the real king
 ericko the real king
 ericko the real king
 ericko the real king
ericko the real king
ericko the real king
 ericko the real king
 ericko the real king
 ericko the real king
 ericko the real king
 ericko the real king
 ericko the real king
 ericko the real king
ericko the real king
ericko the real king
 ericko the real king
 ericko the real king
 ericko the real king
 ericko the real king
 ericko the real king
 ericko the real king
 ericko the real king
ericko the real king
ericko the real king
 ericko the real king
 ericko the real king
 ericko the real king
 ericko the real king
 ericko the real king
 ericko the real king
 ericko the real king
ericko the real king
ericko the real king
 ericko the real king
 ericko the real king
 ericko the real king
 ericko the real king
 ericko the real king
 ericko the real king
 ericko the real king
ericko the real king
ericko the real king
 ericko the real king
 ericko the real king
 ericko the real king
 ericko the real king
 ericko the real king
 ericko the real king
 ericko the real king
ericko the real king
ericko the real king
 ericko the real king
 ericko the real king
 ericko the real king
 ericko the real king
 ericko the real king
 ericko the real king
 ericko the real king
ericko the real king
ericko the real king
 ericko the real king
 ericko the real king
 ericko the real king
 ericko the real king
 ericko the real king
 ericko the real king
 ericko the real king
ericko the real king
ericko the real king
 ericko the real king
 ericko the real king
 ericko the real king
 ericko the real king
 ericko the real king
 ericko the real king
 ericko the real king
ericko the real king
ericko the real king
 ericko the real king
 ericko the real king
 ericko the real king
 ericko the real king
 ericko the real king
 ericko the real king
 ericko the real king
ericko the real king
ericko the real king
 ericko the real king
 ericko the real king
 ericko the real king
 ericko the real king
 ericko the real king
 ericko the real king
 ericko the real king
ericko the real king
ericko the real king
 ericko the real king
 ericko the real king
 ericko the real king
 ericko the real king
 ericko the real king
 ericko the real king
 ericko the real king
ericko the real king
ericko the real king
 ericko the real king
 ericko the real king
 ericko the real king
 ericko the real king
 ericko the real king
 ericko the real king
 ericko the real king
ericko the real king
ericko the real king
 ericko the real king
 ericko the real king
 ericko the real king
 ericko the real king
 ericko the real king
 ericko the real king
 ericko the real king
ericko the real king
ericko the real king
 ericko the real king
 ericko the real king
 ericko the real king
 ericko the real king
 ericko the real king
 ericko the real king
 ericko the real king
ericko the real king
ericko the real king
 ericko the real king
 ericko the real king
 ericko the real king
 ericko the real king
 ericko the real king
 ericko the real king
 ericko the real king
ericko the real king
ericko the real king
 ericko the real king
 ericko the real king
 ericko the real king
 ericko the real king
 ericko the real king
 ericko the real king
 ericko the real king
ericko the real king
ericko the real king
 ericko the real king
 ericko the real king
 ericko the real king
 ericko the real king
 ericko the real king
 ericko the real king
 ericko the real king
ericko the real king",pelecehan seksual,3896
ngata in tapi ngetik aja masih gabisa pake titit koma,pelecehan seksual,3897
tapi coli lancar kan rick,pelecehan seksual,3898
"ahh jancuk mana lope lope nya kontoli ini
 kami ini lah yang selalu memuja mu 
 kami ini lah yang selalu merindukan mu 
aha ye aha ye 
begitulah para haters kalo di ku
shela on pemuja rahasia cover
lo nyanyi ini ke haters lo rick xddddd",pelecehan seksual,3899
"haters itu anjing fucking bits kontol by haters ngentot haterss fuck fuck 
soapkingteam",pelecehan seksual,3900
"bgst lo gw gak suka ing bits kontol by haters ngentot haterss fuck fuck 
soapkingteam",pelecehan seksual,3901
"apa takut di contoh g salah bang bukannya lu yang nyontoh filthy prank 
erikontol",pelecehan seksual,3902
haters kontol kalo gak suka jangan nonton anjinkk sesimple itu anjinkk,pelecehan seksual,3903
bikin konten porno dong,pelecehan seksual,3904
pocong mohon di pahami kimak,pelecehan seksual,3905
tapi kamu bilang kontol yeh bocah kentod,pelecehan seksual,3906
anime campur sekarang gw tanyak kenapa orang kalok ketemu ericko lim selalu minta fotbar berati udah terkenal kan udah sampai penjuru udah banyak yang kenal berati istilah yang pasti udah terkenal dan bisa disebut jg artis orang kebanyakan coli ya gini nih,pelecehan seksual,3907
dari dulu heathers sama follower lu gak ada beda nya anjing balik maen pb sama lol lagi ric,abusive,3908
"heater goblok lu ikut komen ngebully buat dia banyak duit aja 
lu ikut komen di bawah video ini dasar heater goblok lu tau kan buat video di youtube itu butuh komen dan like goblok",abusive,3909
sabar bang w sub lo dri k lu sabat hetrs ma kontol semya,pelecehan seksual,3910
"wkwkwkw
heran gua sama haters
gua nntn yt klo menurut gua menarik gua tonton
klo gk ywdah
mau itu erickontol dylan pross liong or else
klo gk menarik gk gua tonton tuh
klo menarik ya gua nikmati
apalagi ch kimi hime
kadang bisa bikin salfok xd

btw collab lagi sama ody n kimi
klo bisa threesome v",pelecehan seksual,3911
"yang ga skip iklan a haters
gua nntn yt klo menurut gua menarik gua tonton
klo gk ywdah
mau itu erickontol dylan pross liong or else
klo gk menarik gk gua tonton tuh
klo menarik ya gua nikmati
apalagi ch kimi hime
kadang bisa bikin salfok xd

btw collab lagi sama ody n kimi
klo bisa threesome v",pelecehan seksual,3912
menurut gw sih hatersnya aja bego gw gak bosen nonton vidio nya erikolim karena buat gw ini hiburan bukan tuntunan,abusive,3913
bau memek wkwkwkwk,pelecehan seksual,3914
ko gua fun aja ya ngeliat erick ga pernah gua ngerasa erick berlebihan terserah dia aja sih kalo ga suka ya tonton yang lain masalah dia jelek atau goblok ya itu adalah sasaran pasar dia,abusive,3915
woi anjing bangsat eric bangsat bagi adsense lo lah plislah njing wkwkwkwk,abusive,3916
pokonya lu keren bang cuekin aja haters anjing ini mahh bikin lebih gokil lagi bang biar haters kontol ini lebih gk seneng hahahahhahaha,pelecehan seksual,3917
bang gua fans berat lokin aja haters anjing ini mahh bikin lebih gokil lagi bang biar haters kontol ini lebih gk seneng hahahahhahaha,pelecehan seksual,3918
"anda ingin pemes buruan coment hina ericko lim 
ajg jadi chanel budidaya haters ga lu bang awokwokwok",abusive,3919
hy mamank erickontol lim boleh gak gw bikin video ngedisss elu tol tapi pake music elu cuma lirik doang bikin sendiri,pelecehan seksual,3920
bang gw nonton doang tappi ga subs ama like hehehehe kontol,pelecehan seksual,3921
semangat bangdoang tappi ga subs ama like hehehehe kontol,pelecehan seksual,3922
hajar bng doang tappi ga subs ama like hehehehe kontol,pelecehan seksual,3923
haters tuh kek jembut netijen tuh kek biji erick kek kontol,pelecehan seksual,3924
sok bgt si lu kontol nge youtube aja baru ngesok sampai ke langit anjing konten yg gak bermanfaat mendidik lu makan tu duit haram gblk kaya gini lu bilang hasil jiripaya lu sendiri hasil keringat lu sendiri kontol ngeyoutube modal toxi doang anjing lu tu nyadar bego kontol sok tatoan asliinya cucong lu cmn d gertak doang udah lari lu ntah kemana gua sumpain lu karir lu melarat,pelecehan seksual,3925
ngakak sendiri sumpah anjing gue liat erick baca komen haters ini ng konten yg gak bermanfaat mendidik lu makan tu duit haram gblk kaya gini lu bilang hasil jiripaya lu sendiri hasil keringat lu sendiri kontol ngeyoutube modal toxi doang anjing lu tu nyadar bego kontol sok tatoan asliinya cucong lu cmn d gertak doang udah lari lu ntah kemana gua sumpain lu karir lu melarat,pelecehan seksual,3926
slow aja lah soapking mah santai wkkwk heran gua yg komen negatif gk suka jngn nntn jngn komen negatif kan selesai v ko ikut ngebacot gini nih kalau ortunya udh hamil ttp di gasak jadi anak biawak kan,abusive,3927
memekk,pelecehan seksual,3928
astaghfirullahalazim tolong ya gan hargai orang ga semua orang itu sempurna dan kalo bercanda itu ada batasnya jan anggep dia kurang dari agan buat apa ngehina dia udah jelas jelas mukanya kek kontol,pelecehan seksual,3929
"ngakak gua lihatnya bang erick

i orang ga semua orang itu sempurna dan kalo bercanda itu ada batasnya jan anggep dia kurang dari agan buat apa ngehina dia udah jelas jelas mukanya kek kontol",pelecehan seksual,3930
gue mu nanya ke para haters erickolim emgnya lu pantas ngehina tanpa ada sebab bilang muka nya gak ganteng emg but di dunia ini gak ada orang yg sempurna so intropeksi diri sendiri aja cebong,abusive,3931
"lo bilang orang punya otak mana yg baik di contoh mna yg nggak 
berarti lo nggak punya otak yg bang karna lo cadi contoh nya wkwkqk ngakak bang sok bijakintropeksi diri sendiri aja cebong",abusive,3932
hatters sampah nulis chanel aja msh cenel haha,abusive,3933
kontol lo,pelecehan seksual,3934
"bau memek ns
emang bener sih gw dulu jg ngehate lu tapi sekarang ngga konten lu menghibur gua njink jangan patah semangat bgsd",pelecehan seksual,3935
haters itu kaya kontol bang cmn liat lu dari sikap lu doang tapi gatau lu lebih dalam gw salut sama lu bang ngebantu anak yatim piatu respect for you soapking,pelecehan seksual,3936
gembel lu goblok ericko lim,abusive,3937
"slow aja bang mereka komen gak jelas ngomong gak suka banyak bacot tpi knp chanel abng disubs knp setiap video abng dilike kalo gak suka gak bakalan di subs kan bang gw aja subscribe abng slow aja liat konten yg abng buat bagi gw itu lucu biarpun banyak sensor nya 

jdi buat haters diam aja lah kalo gak suka jangan like jangan subs gblk kalo mau chanel berfaedah nonton tutorial memasak aja sono bangst",abusive,3938
subskreb channel gw kontoll v,pelecehan seksual,3939
anjeng iklan nya ada ditengah pula kontol untung gak w lewati,pelecehan seksual,3940
"gua males skip iklan lu anjing 
anti skip skip club",abusive,3941
"weee asu ngeteh asuuu anjingee ngeteh asu sfx sruputt 
ahhh seger bau memek",pelecehan seksual,3942
"heaterss kontollc ttp semangat aja 






kntl lu ric channel gk berfaedah",pelecehan seksual,3943
haha haters kontol anjink goblok,pelecehan seksual,3944
erik coli yuk,pelecehan seksual,3945
"subscriber beli 
kok gw belum dapet kiriman amplopnya bang 
wkwkwk dasar orang kampank kalau udah tau chenel erickontol gak berfaedah ngapain ditonton juga heters emang kocak bang

 orang yang terlihat bodoh belum tentu benar benar bodoh mungkin itu juga kayak elu bang erickontol",pelecehan seksual,3946
baca komen gw anjing,abusive,3947
bang ngewe yu aku homo,pelecehan seksual,3948
cintai hatersmu duit dibank tambah banya,abusive,3949
"yg gak suka sama hiburanya erik mungkin tidurnya masih blum terlalu malam sama jalanya blum trtlalu jauh jadi cuman bisa ngehate  yaa masih blum nalar lah otaknya masih cetekang

 orang yang terlihat bodoh belum tentu benar benar bodoh mungkin itu juga kayak elu bang erickontol",pelecehan seksual,3950
jessnokontol apa jessiskampang,pelecehan seksual,3951
"hi jess
pedofil kampang",abusive,3952
ooh kontol,pelecehan seksual,3953
najisss,abusive,3954
haters pada goblog anjig tenang rick gua belain gua jg kaya lu malah punya komunitas wkkwk idiot,abusive,3955
"cintai haters mu 
bikin kaya banyak duiiiiiiit pakai nada iklan yokurt",abusive,3956
bagen aja bang jangan peduli haters haters itu bego,abusive,3957
abaikan haters bang just keep doing what you think is good and entertain us semoga cepet jt subscriber ya bang,abusive,3958
ikan haters bang just keep doing what you think is good and entertain us semoga cepet jt subscriber ya bang,abusive,3959
dari semua yg lu bacain kelihatan bahwa ga satupun komen nya berbobot dan nampak idiotnya tu org pada yg ngehinalu otivasi bang hhe gw tau lu itu orang baik,abusive,3960
si anjing kenapa,abusive,3961
"bang sebenrnya gw gamau komen tapi gw mau lu kaya jadi gw mau komen hate

ericko lim anjing

sorry bang terpaksa",abusive,3962
"anjing chanel bikin ngakak kontol loe riku kaya jadi gw mau komen hate

ericko lim anjing

sorry bang terpaksa",pelecehan seksual,3963
"pusing gua bedain yg mana komen candaan sama yg emang real ngehate lo  

gua udah ikutin lo mulai dari lo msh di garena sampai trus konten lo main ome tv dm dan komenan gua gk pernah di balas cukk lope lah atau bales lah njingg bodoh mungkin itu juga kayak elu bang erickontol",pelecehan seksual,3964
gw pertama kali liat lu yg gw tau lu itu sombong dan gw liat lbih bnyak video lu akhirnya gw tau lu itu gk seperti itu rik dan skrg gw fans sama lu,abusive,3965
"cok omongan lu bener anjing v
padahal awalnya ane mikir aneh tapi tiap hari liat video kontol lu malah jadi sange ane v
 masukin ke konten lu anjing v",pelecehan seksual,3966
bangsat komen hatersnya gblk ngkak,abusive,3967
sntai aja bg erick inget niat awal menghibur orang,abusive,3968
ahhh haters kontol,pelecehan seksual,3969
gila pentil lu item gede amat ajg,abusive,3970
erickontol collab sama si qory dund biar makin kontol,pelecehan seksual,3971
terkadang hidup harus sedikit gila ya bang semangatt bangg eriko no smile,abusive,3972
terus bekarya bangs sedikit gila ya bang semangatt bangg eriko no smile,abusive,3973
sebenernya erick ini cuma gila di channel nya sendiri gw sering lihat klo dia di cahnnel orang kelaluannya pun sopan dia gila buat konten ajah,abusive,3974
woy erick semangat anjing balas dengan karya,abusive,3975
nggak gitu anjing arap bgt,abusive,3976
kapan lu botak tai,abusive,3977
kebanyakan bacot tu haters anjing,abusive,3978
emang rata rata haters itu pada tolol ya wkwk gadimana mana juga,abusive,3979
yang coment coment kok bego bego ya rick wwkwwkwkwkwk gak sekolah,abusive,3980
kalo gue seperti erik bodo bodo amat soalnya dia sama aja liat video gue lol sana yang bacot gue yang kaya,abusive,3981
semangat berkarya bang erik tetap pendirian dengan konten lo lo lucu buat ngibur tapi banyak orang yg bilang lo raja toxic tapi gua anggap itu gaya hidup lo lanjutkan berkarya gua tunggu vidio lo selanjutnya  salam kontol berbulu odoh mungkin itu juga kayak elu bang erickontol,pelecehan seksual,3982
"haters erik kayak kontol cuman berani komen anjing lo nyadar dong mungkin lo nge toxic dia karena lo ga bisa se sukses dia
  gua anggap itu gaya hidup lo lanjutkan berkarya gua tunggu vidio lo selanjutnya  salam kontol berbulu odoh mungkin itu juga kayak elu bang erickontol",pelecehan seksual,3983
haters kontol kebanyakan makan micin kali yaa,pelecehan seksual,3984
"akhirnya lo toxic lagi sekian lama gua tungggu yesssssss
r dong mungkin lo nge toxic dia karena lo ga bisa se sukses dia
  gua anggap itu gaya hidup lo lanjutkan berkarya gua tunggu vidio lo selanjutnya  salam kontol berbulu odoh mungkin itu juga kayak elu bang erickontol",pelecehan seksual,3985
bego,abusive,3986
yakult kontol,pelecehan seksual,3987
firman tergar hormat mamak mu ga ada memek jadi tu youtuber baru rick gua mau bilang ati ati aja sama bro bro gore,pelecehan seksual,3988
goblok lo kalo gak dari komentar dari mana lagi dari lobang memek emak luua mau bilang ati ati aja sama bro bro gore,pelecehan seksual,3989
ngakak anjing haters makin lama makin goblog wkwkwkwk,abusive,3990
hatters goblok,abusive,3991
bangsat lu rick daylen dwiputra aters duit ngerti gua v boleh juga caralu cari duit bang v,abusive,3992
bang gua tetep jadi soapers donk,pelecehan seksual,3993
gua like karna menghibung anjing baik p,abusive,3994
rik gw pribadi konten lu udh agak sdikit garing bikin yg lain lah jangan nge bahas kaya game atw yg udh sering dibahas gw saranin rik bikin conten yg agak aneh kaya mancingin belut berburu ikan hiu pasti bakalan ada yg baru kocak nya saran doang sih hehehe  elu bang erickontol,pelecehan seksual,3995
i love you bro bekose only u the next fuckin idiot pink guy and can feel my hart with a good love fuck yeah,abusive,3996
"haters lu kebanyakan makan micin goblok 
we support you santei eui
orang kok senengane nyinyir fuck yeah",abusive,3997
"haters goblok lahir pakek sihir ng 

semangat terus aje dah buat ang kok senengane nyinyir fuck yeah",abusive,3998
"gimana gk banyak haters channel nya ajh sesat 
gw nih kadang klo liat lo keinget kata guru gw klo dajjal akan muncul lgi di akhir zaman berwujudkan manusia ya kaya lo babi",abusive,3999
udh gw tebang njing bau memek omong jorok yaa dosanya lo sendiri yg nanggung asal konten lo ga nyinggung agama atau politik ok jing,pelecehan seksual,4000
